survey_id,site_code,survey_start,survey_end,survey_method,observation_hours,observed_bat_count,acoustic_detection_count,nightly_visit_count,colony_estimate,comparison_species_count,observer_team,survey_quality,weather_interference
BAT-0004697,TMB-SXP,2020-05-05T18:00:00,2020-05-12T00:00:00,fixed_acoustic_station,33.6,14,24,18,14.4,12,TEAM-13-4,high,36.8
BAT-0004698,TMB-SXP,2020-06-05T18:00:00,2020-06-12T00:00:00,fixed_acoustic_station,32.2,12,22,17,15.8,7,TEAM-13-4,high,23.2
BAT-0004699,TMB-SXP,2020-07-05T18:00:00,2020-07-12T00:00:00,acoustic_and_visual,40.3,17,19,14,18.6,6,TEAM-13-4,acceptable,26.9
BAT-0004700,TMB-SXP,2020-08-05T18:00:00,2020-08-12T00:00:00,acoustic_transect,38.5,13,22,3,14.8,10,TEAM-13-4,high,26.7
BAT-0004701,TMB-SXP,2020-09-05T18:00:00,2020-09-12T00:00:00,acoustic_and_visual,32.2,14,31,12,19.0,6,TEAM-13-4,high,20.1
BAT-0004702,TMB-SXP,2020-10-05T18:00:00,2020-10-12T00:00:00,acoustic_and_visual,37.6,9,15,9,11.1,13,TEAM-13-4,acceptable,25.1
BAT-0004703,TMB-SXP,2020-11-05T18:00:00,2020-11-12T00:00:00,acoustic_transect,35.2,18,17,13,17.6,7,TEAM-13-4,acceptable,35.4
BAT-0004704,TMB-SXP,2020-12-05T18:00:00,2020-12-12T00:00:00,acoustic_transect,26.9,12,23,6,14.4,8,TEAM-13-4,high,51.6
BAT-0004705,TMB-SXP,2021-01-05T18:00:00,2021-01-12T00:00:00,fixed_acoustic_station,31.4,13,17,12,9.2,7,TEAM-13-4,high,48.7
BAT-0004706,TMB-SXP,2021-02-05T18:00:00,2021-02-12T00:00:00,fixed_acoustic_station,31.1,15,18,5,13.5,13,TEAM-13-4,high,54.0
BAT-0004707,TMB-SXP,2021-03-05T18:00:00,2021-03-12T00:00:00,acoustic_transect,29.3,9,23,19,9.4,10,TEAM-13-4,high,43.3
BAT-0004708,TMB-SXP,2021-04-05T18:00:00,2021-04-12T00:00:00,acoustic_transect,39.0,21,41,16,27.5,12,TEAM-13-4,high,18.4
BAT-0004709,TMB-SXP,2021-05-05T18:00:00,2021-05-12T00:00:00,acoustic_and_visual,39.0,25,42,21,22.2,17,TEAM-13-4,high,12.6
BAT-0004710,TMB-SXP,2021-06-05T18:00:00,2021-06-12T00:00:00,acoustic_and_visual,36.6,17,32,7,21.1,8,TEAM-13-4,high,9.3
BAT-0004711,TMB-SXP,2021-07-05T18:00:00,2021-07-12T00:00:00,acoustic_and_visual,37.3,14,23,8,18.2,10,TEAM-13-4,high,23.2
BAT-0004712,TMB-SXP,2021-08-05T18:00:00,2021-08-12T00:00:00,fixed_acoustic_station,38.0,20,19,17,22.8,9,TEAM-13-4,high,13.2
BAT-0004713,TMB-SXP,2021-09-05T18:00:00,2021-09-12T00:00:00,acoustic_and_visual,33.2,15,26,13,17.9,7,TEAM-13-4,high,20.4
BAT-0004714,TMB-SXP,2021-10-05T18:00:00,2021-10-12T00:00:00,acoustic_and_visual,29.1,12,23,5,14.2,13,TEAM-13-4,high,36.7
BAT-0004715,TMB-SXP,2021-11-05T18:00:00,2021-11-12T00:00:00,acoustic_transect,23.3,8,13,9,11.3,12,TEAM-13-4,acceptable,39.8
BAT-0004716,TMB-SXP,2021-12-05T18:00:00,2021-12-12T00:00:00,fixed_acoustic_station,30.7,21,18,9,24.7,8,TEAM-13-4,acceptable,41.9
BAT-0004717,TMB-SXP,2022-01-05T18:00:00,2022-01-12T00:00:00,fixed_acoustic_station,27.3,24,13,8,30.3,13,TEAM-13-4,acceptable,47.2
BAT-0004718,TMB-SXP,2022-02-05T18:00:00,2022-02-12T00:00:00,fixed_acoustic_station,18.4,5,11,7,9.0,9,TEAM-13-4,acceptable,68.0
BAT-0004719,TMB-SXP,2022-03-05T18:00:00,2022-03-12T00:00:00,fixed_acoustic_station,34.1,17,25,12,21.0,14,TEAM-13-4,high,40.6
BAT-0004720,TMB-SXP,2022-04-05T18:00:00,2022-04-12T00:00:00,acoustic_and_visual,36.9,23,29,13,29.5,12,TEAM-13-4,high,12.6
BAT-0004721,TMB-SXP,2022-05-05T18:00:00,2022-05-12T00:00:00,acoustic_transect,38.0,13,22,13,13.1,11,TEAM-13-4,acceptable,26.7
BAT-0004722,TMB-SXP,2022-06-05T18:00:00,2022-06-12T00:00:00,acoustic_and_visual,31.9,12,31,16,10.6,11,TEAM-13-4,high,10.9
BAT-0004723,TMB-SXP,2022-07-05T18:00:00,2022-07-12T00:00:00,fixed_acoustic_station,36.7,18,21,15,13.6,8,TEAM-13-4,acceptable,25.5
BAT-0004724,TMB-SXP,2022-08-05T18:00:00,2022-08-12T00:00:00,acoustic_transect,31.0,9,23,10,11.2,3,TEAM-13-4,high,22.2
BAT-0004725,TMB-SXP,2022-09-05T18:00:00,2022-09-12T00:00:00,acoustic_and_visual,29.3,11,19,9,12.5,10,TEAM-13-4,high,32.6
BAT-0004726,TMB-SXP,2022-10-05T18:00:00,2022-10-12T00:00:00,fixed_acoustic_station,28.0,8,24,13,10.5,14,TEAM-13-4,acceptable,29.7
BAT-0004727,TMB-SXP,2022-11-05T18:00:00,2022-11-12T00:00:00,acoustic_and_visual,33.9,14,34,7,14.0,7,TEAM-13-4,high,29.3
BAT-0004728,TMB-SXP,2022-12-05T18:00:00,2022-12-12T00:00:00,acoustic_and_visual,34.0,8,17,7,8.0,2,TEAM-13-4,high,31.9
BAT-0004729,TMB-SXP,2023-01-05T18:00:00,2023-01-12T00:00:00,acoustic_and_visual,27.5,16,18,14,19.1,9,TEAM-13-4,acceptable,35.5
BAT-0004730,TMB-SXP,2023-02-05T18:00:00,2023-02-12T00:00:00,acoustic_and_visual,32.9,16,13,12,20.8,8,TEAM-13-4,acceptable,34.5
BAT-0004731,TMB-SXP,2023-03-05T18:00:00,2023-03-12T00:00:00,acoustic_transect,33.0,12,24,11,18.0,5,TEAM-13-4,high,38.4
BAT-0004732,TMB-SXP,2023-04-05T18:00:00,2023-04-12T00:00:00,fixed_acoustic_station,30.7,14,28,9,12.9,6,TEAM-13-4,acceptable,29.3
BAT-0004733,TMB-SXP,2023-05-05T18:00:00,2023-05-12T00:00:00,acoustic_transect,42.3,24,33,18,26.9,7,TEAM-13-4,high,22.9
BAT-0004734,TMB-SXP,2023-06-05T18:00:00,2023-06-12T00:00:00,acoustic_and_visual,31.2,14,25,5,14.7,12,TEAM-13-4,high,25.6
BAT-0004735,TMB-SXP,2023-07-05T18:00:00,2023-07-12T00:00:00,acoustic_and_visual,27.4,11,20,6,11.7,9,TEAM-13-4,acceptable,19.1
BAT-0004736,TMB-SXP,2023-08-05T18:00:00,2023-08-12T00:00:00,acoustic_and_visual,31.0,15,26,9,17.0,7,TEAM-13-4,high,47.1
BAT-0004737,TMB-SXP,2023-09-05T18:00:00,2023-09-12T00:00:00,fixed_acoustic_station,25.7,12,23,8,12.3,12,TEAM-13-4,acceptable,34.8
BAT-0004738,TMB-SXP,2023-10-05T18:00:00,2023-10-12T00:00:00,fixed_acoustic_station,34.3,14,19,9,14.8,9,TEAM-13-4,high,24.4
BAT-0004739,TMB-SXP,2023-11-05T18:00:00,2023-11-12T00:00:00,fixed_acoustic_station,30.5,21,15,10,22.8,14,TEAM-13-4,acceptable,36.6
BAT-0004740,TMB-SXP,2023-12-05T18:00:00,2023-12-12T00:00:00,acoustic_transect,32.3,24,25,10,29.4,18,TEAM-13-4,high,38.3
BAT-0004741,TMB-SXP,2024-01-05T18:00:00,2024-01-12T00:00:00,acoustic_transect,31.0,11,18,10,11.0,10,TEAM-13-4,acceptable,37.2
BAT-0004742,TMB-SXP,2024-02-05T18:00:00,2024-02-12T00:00:00,acoustic_and_visual,28.1,13,23,10,13.2,14,TEAM-13-4,acceptable,63.5
BAT-0004743,TMB-SXP,2024-03-05T18:00:00,2024-03-12T00:00:00,acoustic_transect,32.6,17,32,14,19.1,12,TEAM-13-4,high,37.4
BAT-0004744,TMB-SXP,2024-04-05T18:00:00,2024-04-12T00:00:00,acoustic_transect,24.9,10,14,11,11.2,12,TEAM-13-4,acceptable,44.1
BAT-0004745,TMB-SXP,2024-05-05T18:00:00,2024-05-12T00:00:00,fixed_acoustic_station,26.9,32,24,15,25.8,8,TEAM-13-4,acceptable,31.5
BAT-0004746,TMB-SXP,2024-06-05T18:00:00,2024-06-12T00:00:00,fixed_acoustic_station,29.4,16,27,9,15.2,15,TEAM-13-4,acceptable,44.0
BAT-0004747,TMB-SXP,2024-07-05T18:00:00,2024-07-12T00:00:00,acoustic_and_visual,29.4,9,16,11,10.1,8,TEAM-13-4,high,30.1
BAT-0004748,TMB-SXP,2024-08-05T18:00:00,2024-08-12T00:00:00,acoustic_transect,30.6,21,27,14,23.1,12,TEAM-13-4,high,16.9
BAT-0004749,TMB-SXP,2024-09-05T18:00:00,2024-09-12T00:00:00,acoustic_and_visual,32.8,8,18,11,12.0,9,TEAM-13-4,acceptable,25.7
BAT-0004750,TMB-SXP,2024-10-05T18:00:00,2024-10-12T00:00:00,fixed_acoustic_station,33.1,16,15,11,20.3,9,TEAM-13-4,acceptable,40.2
BAT-0004751,TMB-SXP,2024-11-05T18:00:00,2024-11-12T00:00:00,acoustic_and_visual,31.1,7,20,10,7.3,8,TEAM-13-4,high,25.5
BAT-0004752,TMB-SXP,2024-12-05T18:00:00,2024-12-12T00:00:00,acoustic_transect,28.7,16,18,11,19.7,9,TEAM-13-4,high,41.2
BAT-0004753,TMB-SXP,2025-01-05T18:00:00,2025-01-12T00:00:00,acoustic_transect,24.7,14,17,10,11.0,4,TEAM-13-4,high,57.5
BAT-0004754,TMB-SXP,2025-02-05T18:00:00,2025-02-12T00:00:00,acoustic_and_visual,35.2,12,19,11,14.2,4,TEAM-13-4,acceptable,46.5
BAT-0004755,TMB-SXP,2025-03-05T18:00:00,2025-03-12T00:00:00,acoustic_and_visual,24.0,14,15,11,13.3,5,TEAM-13-4,acceptable,29.5
BAT-0004756,TMB-SXP,2025-04-05T18:00:00,2025-04-12T00:00:00,fixed_acoustic_station,35.6,15,16,9,16.2,12,TEAM-13-4,high,37.2
BAT-0004757,TMB-SXP,2025-05-05T18:00:00,2025-05-12T00:00:00,fixed_acoustic_station,28.5,13,36,15,14.9,14,TEAM-13-4,high,30.4
BAT-0004758,TMB-SXP,2025-06-05T18:00:00,2025-06-12T00:00:00,fixed_acoustic_station,29.0,18,17,8,20.4,7,TEAM-13-4,acceptable,47.3
BAT-0004759,TMB-WQL,2019-01-05T18:00:00,2019-01-12T00:00:00,acoustic_and_visual,24.8,12,9,4,16.5,11,TEAM-13-5,high,52.1
BAT-0004760,TMB-WQL,2019-02-05T18:00:00,2019-02-12T00:00:00,fixed_acoustic_station,31.5,18,13,5,14.7,11,TEAM-13-5,acceptable,36.4
BAT-0004761,TMB-WQL,2019-03-05T18:00:00,2019-03-12T00:00:00,acoustic_and_visual,27.2,10,23,11,9.8,2,TEAM-13-5,high,36.9
BAT-0004762,TMB-WQL,2019-04-05T18:00:00,2019-04-12T00:00:00,acoustic_and_visual,32.3,12,15,13,16.9,16,TEAM-13-5,high,36.6
BAT-0004763,TMB-WQL,2019-05-05T18:00:00,2019-05-12T00:00:00,acoustic_and_visual,29.3,15,15,6,8.9,12,TEAM-13-5,high,37.3
BAT-0004764,TMB-WQL,2019-06-05T18:00:00,2019-06-12T00:00:00,acoustic_transect,29.0,14,35,12,14.9,9,TEAM-13-5,high,10.6
BAT-0004765,TMB-WQL,2019-07-05T18:00:00,2019-07-12T00:00:00,acoustic_and_visual,38.9,15,20,10,13.6,9,TEAM-13-5,high,22.6
BAT-0004766,TMB-WQL,2019-08-05T18:00:00,2019-08-12T00:00:00,acoustic_and_visual,34.9,13,11,7,14.6,11,TEAM-13-5,acceptable,8.2
BAT-0004767,TMB-WQL,2019-09-05T18:00:00,2019-09-12T00:00:00,fixed_acoustic_station,24.2,8,11,14,11.6,10,TEAM-13-5,limited,32.0
BAT-0004768,TMB-WQL,2019-10-05T18:00:00,2019-10-12T00:00:00,acoustic_transect,23.2,4,16,6,5.5,10,TEAM-13-5,acceptable,25.8
BAT-0004769,TMB-WQL,2019-11-05T18:00:00,2019-11-12T00:00:00,acoustic_transect,30.2,8,10,4,8.2,15,TEAM-13-5,acceptable,35.3
BAT-0004770,TMB-WQL,2019-12-05T18:00:00,2019-12-12T00:00:00,fixed_acoustic_station,25.3,8,20,6,8.7,15,TEAM-13-5,high,58.9
BAT-0004771,TMB-WQL,2020-01-05T18:00:00,2020-01-12T00:00:00,acoustic_transect,27.7,14,26,6,18.5,10,TEAM-13-5,high,48.6
BAT-0004772,TMB-WQL,2020-02-05T18:00:00,2020-02-12T00:00:00,fixed_acoustic_station,28.9,9,9,8,8.7,9,TEAM-13-5,acceptable,46.4
BAT-0004773,TMB-WQL,2020-03-05T18:00:00,2020-03-12T00:00:00,acoustic_and_visual,26.9,9,12,6,8.3,18,TEAM-13-5,acceptable,45.5
BAT-0004774,TMB-WQL,2020-04-05T18:00:00,2020-04-12T00:00:00,acoustic_and_visual,32.5,9,14,9,9.7,11,TEAM-13-5,high,33.4
BAT-0004775,TMB-WQL,2020-05-05T18:00:00,2020-05-12T00:00:00,fixed_acoustic_station,30.6,13,14,9,16.3,11,TEAM-13-5,high,28.7
BAT-0004776,TMB-WQL,2020-06-05T18:00:00,2020-06-12T00:00:00,fixed_acoustic_station,33.2,14,16,10,12.6,12,TEAM-13-5,high,25.0
BAT-0004777,TMB-WQL,2020-07-05T18:00:00,2020-07-12T00:00:00,acoustic_transect,40.3,20,17,9,28.0,7,TEAM-13-5,high,0.0
BAT-0004778,TMB-WQL,2020-08-05T18:00:00,2020-08-12T00:00:00,fixed_acoustic_station,34.7,14,14,11,15.4,11,TEAM-13-5,high,20.7
BAT-0004779,TMB-WQL,2020-09-05T18:00:00,2020-09-12T00:00:00,fixed_acoustic_station,30.2,8,22,8,10.7,8,TEAM-13-5,high,26.0
BAT-0004780,TMB-WQL,2020-10-05T18:00:00,2020-10-12T00:00:00,acoustic_and_visual,26.6,13,18,10,16.2,18,TEAM-13-5,high,39.1
BAT-0004781,TMB-WQL,2020-11-05T18:00:00,2020-11-12T00:00:00,fixed_acoustic_station,24.1,9,14,11,10.4,8,TEAM-13-5,acceptable,54.5
BAT-0004782,TMB-WQL,2020-12-05T18:00:00,2020-12-12T00:00:00,acoustic_and_visual,39.0,20,15,6,24.2,10,TEAM-13-5,acceptable,49.6
BAT-0004783,TMB-WQL,2021-01-05T18:00:00,2021-01-12T00:00:00,acoustic_transect,29.3,9,7,7,10.0,8,TEAM-13-5,acceptable,47.0
BAT-0004784,TMB-WQL,2021-02-05T18:00:00,2021-02-12T00:00:00,acoustic_transect,25.5,11,16,8,11.7,13,TEAM-13-5,acceptable,41.9
BAT-0004785,TMB-WQL,2021-03-05T18:00:00,2021-03-12T00:00:00,acoustic_and_visual,28.1,9,6,5,7.8,8,TEAM-13-5,acceptable,55.9
BAT-0004786,TMB-WQL,2021-04-05T18:00:00,2021-04-12T00:00:00,acoustic_and_visual,33.0,11,16,2,10.0,8,TEAM-13-5,acceptable,36.7
BAT-0004787,TMB-WQL,2021-05-05T18:00:00,2021-05-12T00:00:00,acoustic_and_visual,31.8,10,16,15,11.2,10,TEAM-13-5,high,15.8
BAT-0004788,TMB-WQL,2021-06-05T18:00:00,2021-06-12T00:00:00,fixed_acoustic_station,36.9,8,18,3,7.1,10,TEAM-13-5,high,2.8
BAT-0004789,TMB-WQL,2021-07-05T18:00:00,2021-07-12T00:00:00,acoustic_and_visual,32.7,10,15,7,12.6,16,TEAM-13-5,high,29.9
BAT-0004790,TMB-WQL,2021-08-05T18:00:00,2021-08-12T00:00:00,fixed_acoustic_station,35.9,12,18,7,11.7,12,TEAM-13-5,high,17.2
BAT-0004791,TMB-WQL,2021-09-05T18:00:00,2021-09-12T00:00:00,fixed_acoustic_station,40.1,24,19,17,26.8,15,TEAM-13-5,high,24.3
BAT-0004792,TMB-WQL,2021-10-05T18:00:00,2021-10-12T00:00:00,acoustic_transect,29.5,16,21,11,15.3,8,TEAM-13-5,high,40.4
BAT-0004793,TMB-WQL,2021-11-05T18:00:00,2021-11-12T00:00:00,acoustic_and_visual,33.1,15,28,8,15.1,11,TEAM-13-5,acceptable,38.3
BAT-0004794,TMB-WQL,2021-12-05T18:00:00,2021-12-12T00:00:00,acoustic_and_visual,27.4,13,33,10,17.2,10,TEAM-13-5,high,31.1
BAT-0004795,TMB-WQL,2022-01-05T18:00:00,2022-01-12T00:00:00,fixed_acoustic_station,24.6,12,16,9,12.2,11,TEAM-13-5,high,49.2
BAT-0004796,TMB-WQL,2022-02-05T18:00:00,2022-02-12T00:00:00,fixed_acoustic_station,25.9,6,12,6,5.6,11,TEAM-13-5,acceptable,44.0
BAT-0004797,TMB-WQL,2022-03-05T18:00:00,2022-03-12T00:00:00,fixed_acoustic_station,12.7,6,9,3,7.2,11,TEAM-13-5,acceptable,52.5
BAT-0004798,TMB-WQL,2022-04-05T18:00:00,2022-04-12T00:00:00,acoustic_transect,31.5,12,19,9,15.4,13,TEAM-13-5,high,30.4
BAT-0004799,TMB-WQL,2022-05-05T18:00:00,2022-05-12T00:00:00,acoustic_and_visual,29.1,9,9,10,9.8,11,TEAM-13-5,acceptable,34.8
BAT-0004800,TMB-WQL,2022-06-05T18:00:00,2022-06-12T00:00:00,fixed_acoustic_station,37.3,22,29,12,25.7,13,TEAM-13-5,high,26.1
BAT-0004801,TMB-WQL,2022-07-05T18:00:00,2022-07-12T00:00:00,fixed_acoustic_station,30.3,14,15,7,16.3,10,TEAM-13-5,high,40.1
BAT-0004802,TMB-WQL,2022-08-05T18:00:00,2022-08-12T00:00:00,fixed_acoustic_station,37.5,17,29,8,17.2,10,TEAM-13-5,high,23.3
BAT-0004803,TMB-WQL,2022-09-05T18:00:00,2022-09-12T00:00:00,acoustic_transect,37.1,11,24,14,13.5,14,TEAM-13-5,high,18.1
BAT-0004804,TMB-WQL,2022-10-05T18:00:00,2022-10-12T00:00:00,acoustic_transect,29.9,15,20,13,14.3,8,TEAM-13-5,high,29.9
BAT-0004805,TMB-WQL,2022-11-05T18:00:00,2022-11-12T00:00:00,acoustic_transect,35.2,21,27,7,21.5,11,TEAM-13-5,high,25.8
BAT-0004806,TMB-WQL,2022-12-05T18:00:00,2022-12-12T00:00:00,acoustic_transect,24.7,7,12,10,6.9,5,TEAM-13-5,high,51.6
BAT-0004807,TMB-WQL,2023-01-05T18:00:00,2023-01-12T00:00:00,fixed_acoustic_station,25.6,15,3,10,17.4,14,TEAM-13-5,acceptable,61.8
BAT-0004808,TMB-WQL,2023-02-05T18:00:00,2023-02-12T00:00:00,acoustic_and_visual,26.7,14,22,10,14.7,16,TEAM-13-5,high,38.0
BAT-0004809,TMB-WQL,2023-03-05T18:00:00,2023-03-12T00:00:00,fixed_acoustic_station,33.6,10,8,13,10.5,17,TEAM-13-5,acceptable,25.7
BAT-0004810,TMB-WQL,2023-04-05T18:00:00,2023-04-12T00:00:00,acoustic_transect,33.9,12,18,11,12.6,13,TEAM-13-5,high,32.4
BAT-0004811,TMB-WQL,2023-05-05T18:00:00,2023-05-12T00:00:00,fixed_acoustic_station,34.5,9,31,7,12.6,12,TEAM-13-5,high,37.0
BAT-0004812,TMB-WQL,2023-06-05T18:00:00,2023-06-12T00:00:00,fixed_acoustic_station,35.7,11,22,10,11.1,9,TEAM-13-5,acceptable,0.0
BAT-0004813,TMB-WQL,2023-07-05T18:00:00,2023-07-12T00:00:00,acoustic_and_visual,34.2,14,26,7,19.4,12,TEAM-13-5,acceptable,22.3
BAT-0004814,TMB-WQL,2023-08-05T18:00:00,2023-08-12T00:00:00,acoustic_and_visual,38.4,19,27,13,17.4,6,TEAM-13-5,acceptable,13.7
BAT-0004815,TMB-WQL,2023-09-05T18:00:00,2023-09-12T00:00:00,acoustic_transect,39.0,14,24,12,15.3,12,TEAM-13-5,high,28.2
BAT-0004816,TMB-WQL,2023-10-05T18:00:00,2023-10-12T00:00:00,acoustic_and_visual,28.3,14,23,6,15.0,6,TEAM-13-5,high,29.6
BAT-0004817,TMB-WQL,2023-11-05T18:00:00,2023-11-12T00:00:00,acoustic_and_visual,33.1,13,15,10,14.9,6,TEAM-13-5,high,46.5
BAT-0004818,TMB-WQL,2023-12-05T18:00:00,2023-12-12T00:00:00,fixed_acoustic_station,25.3,10,14,10,11.4,10,TEAM-13-5,acceptable,57.7
BAT-0004819,TMB-WQL,2024-01-05T18:00:00,2024-01-12T00:00:00,acoustic_and_visual,25.6,7,24,11,5.6,12,TEAM-13-5,acceptable,44.6
BAT-0004820,TMB-WQL,2024-02-05T18:00:00,2024-02-12T00:00:00,fixed_acoustic_station,31.1,22,16,13,26.6,2,TEAM-13-5,acceptable,40.7
BAT-0004821,TMB-WQL,2024-03-05T18:00:00,2024-03-12T00:00:00,acoustic_and_visual,30.4,10,18,3,11.6,9,TEAM-13-5,high,18.5
BAT-0004822,TMB-WQL,2024-04-05T18:00:00,2024-04-12T00:00:00,acoustic_transect,29.3,7,10,7,3.9,18,TEAM-13-5,high,33.5
BAT-0004823,TMB-WQL,2024-05-05T18:00:00,2024-05-12T00:00:00,acoustic_transect,33.8,19,20,10,19.3,13,TEAM-13-5,high,20.1
BAT-0004824,TMB-WQL,2024-06-05T18:00:00,2024-06-12T00:00:00,acoustic_and_visual,16.3,5,10,2,4.6,8,TEAM-13-5,limited,31.0
BAT-0004825,TMB-WQL,2024-07-05T18:00:00,2024-07-12T00:00:00,acoustic_transect,38.4,8,22,9,8.1,11,TEAM-13-5,high,20.3
BAT-0004826,TMB-WQL,2024-08-05T18:00:00,2024-08-12T00:00:00,acoustic_and_visual,37.8,18,26,10,21.9,13,TEAM-13-5,acceptable,19.5
BAT-0004827,TMB-WQL,2024-09-05T18:00:00,2024-09-12T00:00:00,acoustic_and_visual,35.0,12,18,12,14.1,12,TEAM-13-5,acceptable,32.4
BAT-0004828,TMB-WQL,2024-10-05T18:00:00,2024-10-12T00:00:00,acoustic_transect,26.1,17,25,6,15.6,6,TEAM-13-5,high,42.0
BAT-0004829,TMB-WQL,2024-11-05T18:00:00,2024-11-12T00:00:00,fixed_acoustic_station,32.6,13,16,10,15.6,7,TEAM-13-5,acceptable,31.8
BAT-0004830,TMB-WQL,2024-12-05T18:00:00,2024-12-12T00:00:00,acoustic_and_visual,36.1,21,27,14,22.1,12,TEAM-13-5,acceptable,32.1
BAT-0004831,TMB-WQL,2025-01-05T18:00:00,2025-01-12T00:00:00,acoustic_and_visual,32.2,9,12,6,11.5,10,TEAM-13-5,high,56.3
BAT-0004832,TMB-WQL,2025-02-05T18:00:00,2025-02-12T00:00:00,acoustic_and_visual,34.5,11,21,6,12.2,8,TEAM-13-5,high,34.9
BAT-0004833,TMB-WQL,2025-03-05T18:00:00,2025-03-12T00:00:00,acoustic_transect,24.2,8,11,4,7.1,4,TEAM-13-5,high,47.1
BAT-0004834,TMB-WQL,2025-04-05T18:00:00,2025-04-12T00:00:00,acoustic_and_visual,30.3,5,15,5,6.4,2,TEAM-13-5,high,31.8
BAT-0004835,TMB-WQL,2025-05-05T18:00:00,2025-05-12T00:00:00,acoustic_and_visual,34.9,6,9,5,3.3,10,TEAM-13-5,high,38.0
BAT-0004836,TMB-WQL,2025-06-05T18:00:00,2025-06-12T00:00:00,acoustic_and_visual,40.0,9,18,8,7.4,10,TEAM-13-5,high,8.0
BAT-0004837,TMB-QCB,2019-01-05T18:00:00,2019-01-12T00:00:00,acoustic_transect,28.0,14,24,6,16.1,15,TEAM-13-1,acceptable,44.8
BAT-0004838,TMB-QCB,2019-02-05T18:00:00,2019-02-12T00:00:00,acoustic_and_visual,28.4,11,24,7,8.7,10,TEAM-13-1,high,49.6
BAT-0004839,TMB-QCB,2019-03-05T18:00:00,2019-03-12T00:00:00,fixed_acoustic_station,25.3,18,12,7,18.9,14,TEAM-13-1,acceptable,55.0
BAT-0004840,TMB-QCB,2019-04-05T18:00:00,2019-04-12T00:00:00,acoustic_and_visual,31.0,11,13,12,15.5,14,TEAM-13-1,acceptable,38.9
BAT-0004841,TMB-QCB,2019-05-05T18:00:00,2019-05-12T00:00:00,fixed_acoustic_station,38.4,6,10,6,7.4,15,TEAM-13-1,acceptable,28.3
BAT-0004842,TMB-QCB,2019-06-05T18:00:00,2019-06-12T00:00:00,acoustic_and_visual,39.4,13,16,6,17.0,17,TEAM-13-1,acceptable,7.1
BAT-0004843,TMB-QCB,2019-07-05T18:00:00,2019-07-12T00:00:00,acoustic_and_visual,37.5,5,14,9,5.0,17,TEAM-13-1,high,31.7
BAT-0004844,TMB-QCB,2019-08-05T18:00:00,2019-08-12T00:00:00,acoustic_and_visual,36.9,5,10,5,4.3,10,TEAM-13-1,acceptable,21.7
BAT-0004845,TMB-QCB,2019-09-05T18:00:00,2019-09-12T00:00:00,acoustic_transect,33.8,10,11,6,12.5,6,TEAM-13-1,high,19.0
BAT-0004846,TMB-QCB,2019-10-05T18:00:00,2019-10-12T00:00:00,acoustic_transect,16.6,6,11,4,8.2,8,TEAM-13-1,acceptable,26.1
BAT-0004847,TMB-QCB,2019-11-05T18:00:00,2019-11-12T00:00:00,acoustic_and_visual,32.0,10,17,7,9.9,13,TEAM-13-1,high,55.8
BAT-0004848,TMB-QCB,2019-12-05T18:00:00,2019-12-12T00:00:00,acoustic_and_visual,29.3,9,19,7,9.0,17,TEAM-13-1,high,41.1
BAT-0004849,TMB-QCB,2020-01-05T18:00:00,2020-01-12T00:00:00,fixed_acoustic_station,29.2,18,13,8,18.1,19,TEAM-13-1,acceptable,52.4
BAT-0004850,TMB-QCB,2020-02-05T18:00:00,2020-02-12T00:00:00,acoustic_transect,23.0,16,17,7,16.4,9,TEAM-13-1,high,72.5
BAT-0004851,TMB-QCB,2020-03-05T18:00:00,2020-03-12T00:00:00,acoustic_transect,34.0,16,24,14,14.6,14,TEAM-13-1,high,28.9
BAT-0004852,TMB-QCB,2020-04-05T18:00:00,2020-04-12T00:00:00,acoustic_and_visual,33.8,14,27,13,17.3,12,TEAM-13-1,high,41.2
BAT-0004853,TMB-QCB,2020-05-05T18:00:00,2020-05-12T00:00:00,acoustic_and_visual,34.3,10,19,7,10.9,8,TEAM-13-1,high,23.3
BAT-0004854,TMB-QCB,2020-06-05T18:00:00,2020-06-12T00:00:00,fixed_acoustic_station,31.5,16,12,18,16.8,16,TEAM-13-1,high,32.3
BAT-0004855,TMB-QCB,2020-07-05T18:00:00,2020-07-12T00:00:00,acoustic_and_visual,36.2,10,9,9,10.3,20,TEAM-13-1,high,15.9
BAT-0004856,TMB-QCB,2020-08-05T18:00:00,2020-08-12T00:00:00,acoustic_and_visual,35.7,7,11,7,8.4,18,TEAM-13-1,acceptable,10.9
BAT-0004857,TMB-QCB,2020-09-05T18:00:00,2020-09-12T00:00:00,acoustic_and_visual,31.4,1,9,9,0.0,10,TEAM-13-1,high,27.8
BAT-0004858,TMB-QCB,2020-10-05T18:00:00,2020-10-12T00:00:00,fixed_acoustic_station,34.1,6,11,9,5.8,11,TEAM-13-1,high,33.2
BAT-0004859,TMB-QCB,2020-11-05T18:00:00,2020-11-12T00:00:00,acoustic_transect,27.2,8,8,11,10.2,17,TEAM-13-1,high,63.3
BAT-0004860,TMB-QCB,2020-12-05T18:00:00,2020-12-12T00:00:00,acoustic_and_visual,22.4,7,13,5,6.8,9,TEAM-13-1,high,56.6
BAT-0004861,TMB-QCB,2021-01-05T18:00:00,2021-01-12T00:00:00,acoustic_and_visual,23.8,7,17,5,8.5,11,TEAM-13-1,acceptable,58.7
