site_code,reporting_month,mean_temperature_c,rainfall_mm,mean_humidity_pct,vegetation_cover_pct,habitat_disturbance_index,pesticide_index,land_use_category,weather_exception_code,data_completeness_pct
TMB-GWP,2025-02-01,29.32,270.7,79.5,71.6,35.7,22.8,coastal_habitat,NONE,88.2
TMB-GWP,2025-03-01,28.21,194.8,71.7,71.1,24.5,5.2,coastal_habitat,NONE,94.9
TMB-GWP,2025-04-01,29.38,199.8,70.4,69.1,23.9,13.9,coastal_habitat,NONE,95.1
TMB-GWP,2025-05-01,28.96,135.3,75.7,63.9,32.7,14.2,coastal_habitat,NONE,92.1
TMB-GWP,2025-06-01,28.22,73.4,63.4,63.3,35.5,12.5,coastal_habitat,NONE,97.5
TMB-GZX,2019-01-01,26.7,270.7,89.0,75.4,14.7,27.4,mixed_forest,NONE,97.1
TMB-GZX,2019-02-01,26.31,288.8,86.8,83.1,13.7,32.4,mixed_forest,NONE,92.1
TMB-GZX,2019-03-01,27.78,281.4,87.2,70.1,21.7,25.0,mixed_forest,NONE,96.3
TMB-GZX,2019-04-01,27.46,138.1,77.0,69.7,15.9,20.0,mixed_forest,NONE,91.1
TMB-GZX,2019-05-01,27.55,83.3,78.2,61.8,20.0,33.2,mixed_forest,NONE,96.3
TMB-GZX,2019-06-01,27.09,64.6,70.6,63.6,25.0,13.8,mixed_forest,NONE,97.1
TMB-GZX,2019-07-01,26.36,60.9,73.6,69.9,19.6,36.7,mixed_forest,NONE,95.5
TMB-GZX,2019-08-01,24.64,109.4,70.3,69.2,18.8,22.4,mixed_forest,NONE,97.6
TMB-GZX,2019-09-01,24.35,168.9,76.0,74.8,16.0,13.8,mixed_forest,NONE,95.8
TMB-GZX,2019-10-01,23.35,159.3,77.9,68.1,17.5,27.7,mixed_forest,NONE,100.0
TMB-GZX,2019-11-01,24.26,239.7,82.6,70.8,19.5,42.6,mixed_forest,NONE,94.4
TMB-GZX,2019-12-01,25.69,257.1,84.3,69.4,25.6,19.4,mixed_forest,NONE,94.0
TMB-GZX,2020-01-01,26.53,261.1,88.1,75.6,27.5,28.1,mixed_forest,NONE,97.7
TMB-GZX,2020-02-01,26.9,261.3,89.9,81.2,28.6,21.1,mixed_forest,NONE,91.7
TMB-GZX,2020-03-01,27.23,258.2,80.7,77.0,30.2,28.2,mixed_forest,NONE,92.1
TMB-GZX,2020-04-01,28.34,232.8,81.0,70.1,20.6,22.5,mixed_forest,NONE,95.7
TMB-GZX,2020-05-01,28.07,92.2,75.0,67.9,19.4,24.5,mixed_forest,NONE,98.2
TMB-GZX,2020-06-01,26.68,41.8,75.5,69.4,25.9,26.9,mixed_forest,NONE,99.4
TMB-GZX,2020-07-01,26.59,81.5,68.4,58.0,15.6,30.8,mixed_forest,NONE,99.4
TMB-GZX,2020-08-01,25.65,104.6,73.7,66.1,25.2,29.3,mixed_forest,NONE,99.0
TMB-GZX,2020-09-01,24.61,153.3,79.0,64.8,22.7,14.2,mixed_forest,NONE,97.5
TMB-GZX,2020-10-01,24.11,182.2,80.5,71.9,8.3,14.0,mixed_forest,NONE,90.6
TMB-GZX,2020-11-01,24.34,278.2,81.1,71.1,32.8,16.5,mixed_forest,NONE,93.8
TMB-GZX,2020-12-01,24.91,305.4,89.3,73.8,13.3,18.2,mixed_forest,NONE,92.9
TMB-GZX,2021-01-01,25.59,289.2,88.9,77.6,23.5,37.1,mixed_forest,HEAVY_RAIN,94.4
TMB-GZX,2021-02-01,25.82,278.2,84.6,72.9,20.7,29.3,mixed_forest,NONE,95.9
TMB-GZX,2021-03-01,28.03,232.9,81.1,69.4,19.0,37.8,mixed_forest,NONE,97.1
TMB-GZX,2021-04-01,28.49,187.8,84.2,64.3,15.2,29.7,mixed_forest,NONE,91.6
TMB-GZX,2021-05-01,27.71,107.2,78.8,60.1,17.8,24.0,mixed_forest,NONE,98.0
TMB-GZX,2021-06-01,26.99,102.2,70.5,61.2,21.3,3.1,mixed_forest,NONE,90.8
TMB-GZX,2021-07-01,26.0,77.4,71.7,59.6,25.9,32.6,mixed_forest,NONE,99.6
TMB-GZX,2021-08-01,25.26,60.6,77.3,62.7,20.8,24.3,mixed_forest,NONE,88.9
TMB-GZX,2021-09-01,25.13,81.5,77.9,73.9,28.1,22.0,mixed_forest,NONE,100.0
TMB-GZX,2021-10-01,24.48,177.6,83.9,65.8,19.1,28.4,mixed_forest,NONE,98.2
TMB-GZX,2021-11-01,25.53,240.5,80.9,68.1,29.8,23.2,mixed_forest,NONE,97.3
TMB-GZX,2021-12-01,25.12,269.5,88.7,81.0,22.5,34.3,mixed_forest,NONE,93.0
TMB-GZX,2022-01-01,25.33,260.3,90.7,78.1,21.9,25.1,mixed_forest,NONE,100.0
TMB-GZX,2022-02-01,26.74,228.5,88.6,85.6,24.8,19.2,mixed_forest,NONE,98.0
TMB-GZX,2022-03-01,27.61,266.8,86.2,78.7,18.3,33.4,mixed_forest,NONE,96.2
TMB-GZX,2022-04-01,28.16,173.4,77.7,68.4,16.6,30.6,mixed_forest,NONE,97.7
TMB-GZX,2022-05-01,27.4,105.0,74.4,72.4,18.9,23.7,mixed_forest,NONE,97.3
TMB-GZX,2022-06-01,26.85,91.7,71.5,62.5,17.7,4.7,mixed_forest,NONE,99.5
TMB-GZX,2022-07-01,26.4,11.3,71.8,54.5,18.5,18.3,mixed_forest,DRY_SPELL,98.3
TMB-GZX,2022-08-01,25.96,73.7,76.4,71.3,10.0,17.6,mixed_forest,NONE,99.7
TMB-GZX,2022-09-01,25.79,191.1,74.4,64.5,20.0,23.8,mixed_forest,NONE,95.5
TMB-GZX,2022-10-01,23.91,137.3,82.8,72.5,28.2,19.2,mixed_forest,NONE,96.7
TMB-GZX,2022-11-01,25.52,253.4,85.7,70.8,29.8,25.7,mixed_forest,NONE,98.7
TMB-GZX,2022-12-01,25.89,261.6,89.1,76.8,23.2,22.8,mixed_forest,NONE,94.1
TMB-GZX,2023-01-01,26.32,284.3,88.2,70.5,22.2,21.8,mixed_forest,NONE,93.5
TMB-GZX,2023-02-01,27.88,271.2,87.7,79.2,19.0,14.7,mixed_forest,NONE,95.6
TMB-GZX,2023-03-01,28.5,239.4,84.7,65.5,22.5,33.9,mixed_forest,NONE,93.3
TMB-GZX,2023-04-01,27.82,183.1,75.3,67.5,22.2,25.4,mixed_forest,NONE,92.6
TMB-GZX,2023-05-01,28.56,139.8,76.2,63.3,26.8,38.4,mixed_forest,NONE,95.9
TMB-GZX,2023-06-01,27.45,75.7,72.6,66.3,18.1,20.5,mixed_forest,NONE,91.0
TMB-GZX,2023-07-01,26.47,43.3,68.6,59.1,18.5,19.8,mixed_forest,NONE,91.8
TMB-GZX,2023-08-01,25.88,37.9,76.6,63.7,18.4,22.8,mixed_forest,NONE,90.0
TMB-GZX,2023-09-01,24.84,117.1,69.3,66.3,36.0,20.6,mixed_forest,NONE,92.3
TMB-GZX,2023-10-01,24.73,205.5,75.5,70.8,21.8,19.8,mixed_forest,NONE,91.7
TMB-GZX,2023-11-01,24.99,249.2,83.3,74.9,13.2,28.0,mixed_forest,NONE,99.8
TMB-GZX,2023-12-01,24.82,315.6,88.4,75.5,15.4,26.6,mixed_forest,NONE,95.9
TMB-GZX,2024-01-01,25.21,294.6,86.4,71.9,17.4,25.5,mixed_forest,NONE,97.2
TMB-GZX,2024-02-01,27.62,269.6,89.1,78.3,27.9,35.7,mixed_forest,NONE,95.2
TMB-GZX,2024-03-01,27.86,227.9,84.7,71.6,16.8,25.2,mixed_forest,NONE,90.8
TMB-GZX,2024-04-01,27.51,170.7,83.0,73.9,12.6,13.8,mixed_forest,NONE,95.4
TMB-GZX,2024-05-01,27.59,105.6,79.7,67.5,22.4,16.5,mixed_forest,NONE,98.7
TMB-GZX,2024-06-01,27.46,101.0,73.2,64.6,20.2,25.6,mixed_forest,NONE,97.8
TMB-GZX,2024-07-01,26.61,49.3,70.4,58.9,17.3,34.2,mixed_forest,NONE,93.1
TMB-GZX,2024-08-01,25.75,80.1,74.3,65.4,16.9,32.0,mixed_forest,NONE,99.1
TMB-GZX,2024-09-01,25.28,139.5,80.0,69.9,18.8,19.5,mixed_forest,NONE,88.9
TMB-GZX,2024-10-01,23.84,260.5,83.5,67.3,21.8,24.4,mixed_forest,NONE,94.5
TMB-GZX,2024-11-01,25.43,215.5,85.1,75.6,21.0,27.2,mixed_forest,NONE,95.1
TMB-GZX,2024-12-01,26.09,220.4,82.9,71.3,17.9,34.4,mixed_forest,NONE,94.8
TMB-GZX,2025-01-01,26.81,285.5,84.9,72.8,19.0,40.0,mixed_forest,NONE,93.0
TMB-GZX,2025-02-01,26.99,296.0,89.8,79.7,20.8,29.2,mixed_forest,NONE,93.2
TMB-GZX,2025-03-01,28.53,171.2,84.3,77.5,21.9,31.3,mixed_forest,NONE,95.5
TMB-GZX,2025-04-01,27.3,158.6,79.3,60.7,23.7,24.4,mixed_forest,NONE,98.9
TMB-GZX,2025-05-01,27.93,98.5,74.6,67.3,21.9,23.3,mixed_forest,NONE,98.7
TMB-GZX,2025-06-01,27.22,29.3,74.6,67.4,17.8,18.3,mixed_forest,DRY_SPELL,97.5
TMB-HFR,2019-01-01,26.72,257.4,86.3,62.8,18.8,36.5,mixed_forest,HEAVY_RAIN,92.7
TMB-HFR,2019-02-01,27.29,226.7,89.5,54.4,13.4,23.4,mixed_forest,NONE,93.5
TMB-HFR,2019-03-01,27.53,208.8,81.1,50.0,17.7,31.6,mixed_forest,NONE,96.0
TMB-HFR,2019-04-01,28.24,117.1,78.0,45.0,18.1,29.5,mixed_forest,NONE,92.6
TMB-HFR,2019-05-01,27.06,130.8,76.5,46.1,16.2,37.6,mixed_forest,NONE,93.9
TMB-HFR,2019-06-01,26.95,63.8,71.5,42.4,13.5,37.6,mixed_forest,NONE,97.7
TMB-HFR,2019-07-01,26.83,67.6,65.7,48.7,12.8,36.4,mixed_forest,NONE,97.5
TMB-HFR,2019-08-01,24.47,80.0,68.2,45.5,17.3,28.9,mixed_forest,NONE,89.8
TMB-HFR,2019-09-01,26.43,111.5,73.3,46.1,12.4,30.5,mixed_forest,NONE,93.9
TMB-HFR,2019-10-01,24.8,138.4,79.1,47.0,11.1,29.3,mixed_forest,HEAVY_RAIN,85.5
TMB-HFR,2019-11-01,25.0,266.4,85.2,47.3,19.9,26.7,mixed_forest,HEAVY_RAIN,97.5
TMB-HFR,2019-12-01,25.52,246.8,83.5,53.8,15.7,24.3,mixed_forest,HEAVY_RAIN,94.3
TMB-HFR,2020-01-01,27.0,200.6,87.4,58.9,15.3,33.7,mixed_forest,HEAVY_RAIN,96.6
TMB-HFR,2020-02-01,26.66,253.0,86.9,56.2,14.0,23.5,mixed_forest,NONE,95.9
TMB-HFR,2020-03-01,28.44,194.2,82.2,56.9,24.7,33.3,mixed_forest,NONE,96.6
TMB-HFR,2020-04-01,28.85,146.2,80.7,47.8,4.1,33.8,mixed_forest,NONE,94.9
TMB-HFR,2020-05-01,27.76,43.6,75.4,47.3,23.7,30.1,mixed_forest,NONE,88.7
TMB-HFR,2020-06-01,27.56,112.0,68.7,48.5,19.9,42.7,mixed_forest,NONE,98.4
TMB-HFR,2020-07-01,27.12,66.3,70.5,46.6,24.9,41.4,mixed_forest,NONE,98.5
TMB-HFR,2020-08-01,25.43,69.7,72.3,41.1,14.8,37.2,mixed_forest,NONE,96.9
TMB-HFR,2020-09-01,25.39,130.5,72.2,45.1,29.0,42.5,mixed_forest,NONE,92.6
TMB-HFR,2020-10-01,25.2,143.8,80.3,59.9,11.8,19.4,mixed_forest,NONE,96.1
TMB-HFR,2020-11-01,26.24,201.2,84.6,63.1,17.1,32.3,mixed_forest,HEAVY_RAIN,98.2
TMB-HFR,2020-12-01,25.63,264.2,84.2,56.1,10.1,30.7,mixed_forest,HEAVY_RAIN,93.9
TMB-HFR,2021-01-01,25.75,276.8,88.8,64.9,19.7,30.2,mixed_forest,HEAVY_RAIN,100.0
TMB-HFR,2021-02-01,26.88,214.7,84.7,60.4,11.8,32.6,mixed_forest,NONE,98.8
TMB-HFR,2021-03-01,29.03,200.9,79.9,58.0,20.6,17.8,mixed_forest,NONE,98.2
TMB-HFR,2021-04-01,27.99,195.3,77.3,45.2,10.7,34.2,mixed_forest,NONE,96.9
TMB-HFR,2021-05-01,28.43,113.4,77.3,50.3,6.0,33.0,mixed_forest,NONE,97.2
TMB-HFR,2021-06-01,27.51,70.5,72.7,48.5,15.4,25.6,mixed_forest,NONE,99.4
TMB-HFR,2021-07-01,25.95,61.9,70.6,40.2,17.4,33.8,mixed_forest,NONE,94.5
TMB-HFR,2021-08-01,25.22,51.2,70.8,39.1,22.4,33.4,mixed_forest,NONE,91.6
TMB-HFR,2021-09-01,25.65,81.1,73.3,44.4,11.4,31.6,mixed_forest,NONE,97.3
TMB-HFR,2021-10-01,25.12,157.5,78.4,53.6,20.4,36.1,mixed_forest,HEAVY_RAIN,96.3
TMB-HFR,2021-11-01,25.33,224.6,81.1,55.9,18.2,27.3,mixed_forest,HEAVY_RAIN,99.6
TMB-HFR,2021-12-01,25.98,213.4,86.3,60.1,25.9,34.2,mixed_forest,HEAVY_RAIN,96.4
TMB-HFR,2022-01-01,25.87,244.0,82.8,63.8,19.5,43.3,mixed_forest,HEAVY_RAIN,94.9
TMB-HFR,2022-02-01,28.29,228.1,79.0,57.5,18.1,25.1,mixed_forest,NONE,96.2
TMB-HFR,2022-03-01,28.54,204.5,79.1,48.6,16.1,35.9,mixed_forest,NONE,100.0
TMB-HFR,2022-04-01,27.96,186.4,80.9,48.6,6.5,27.4,mixed_forest,NONE,98.2
TMB-HFR,2022-05-01,28.42,92.4,70.1,44.1,9.2,23.6,mixed_forest,NONE,98.4
TMB-HFR,2022-06-01,27.67,90.9,77.1,45.7,20.3,41.2,mixed_forest,NONE,94.7
TMB-HFR,2022-07-01,26.96,29.1,68.7,46.4,8.5,41.7,mixed_forest,DRY_SPELL,97.4
TMB-HFR,2022-08-01,26.47,101.3,71.5,40.3,30.9,40.8,mixed_forest,NONE,88.0
TMB-HFR,2022-09-01,24.98,165.2,69.8,46.9,17.8,38.0,mixed_forest,NONE,94.1
TMB-HFR,2022-10-01,24.42,162.4,78.5,50.2,15.8,38.6,mixed_forest,HEAVY_RAIN,99.5
TMB-HFR,2022-11-01,25.8,179.0,90.2,68.4,15.1,13.8,mixed_forest,HEAVY_RAIN,90.3
TMB-HFR,2022-12-01,25.09,221.2,86.9,55.9,13.7,36.7,mixed_forest,HEAVY_RAIN,95.9
TMB-HFR,2023-01-01,27.01,253.9,89.3,55.7,17.5,33.4,mixed_forest,HEAVY_RAIN,98.7
TMB-HFR,2023-02-01,27.31,246.1,85.4,62.6,23.5,32.1,mixed_forest,NONE,93.8
TMB-HFR,2023-03-01,27.89,201.2,79.4,53.9,16.5,24.9,mixed_forest,NONE,97.6
TMB-HFR,2023-04-01,29.07,166.4,78.3,51.0,14.7,28.1,mixed_forest,NONE,99.2
TMB-HFR,2023-05-01,28.75,115.3,78.3,42.5,21.7,30.1,mixed_forest,NONE,95.2
TMB-HFR,2023-06-01,27.0,57.2,71.6,41.4,20.2,25.8,mixed_forest,NONE,93.7
TMB-HFR,2023-07-01,26.28,71.8,71.1,44.5,11.0,41.7,mixed_forest,NONE,93.6
TMB-HFR,2023-08-01,26.24,63.2,72.1,47.5,14.7,36.9,mixed_forest,NONE,91.2
TMB-HFR,2023-09-01,25.43,107.6,68.0,49.6,9.1,38.1,mixed_forest,NONE,95.5
TMB-HFR,2023-10-01,24.46,173.4,76.4,46.7,14.4,28.3,mixed_forest,HEAVY_RAIN,97.8
TMB-HFR,2023-11-01,25.4,209.3,84.3,54.5,24.5,32.4,mixed_forest,HEAVY_RAIN,93.9
TMB-HFR,2023-12-01,25.32,221.3,93.2,61.6,8.6,24.7,mixed_forest,HEAVY_RAIN,96.4
TMB-HFR,2024-01-01,26.8,281.6,82.2,57.3,17.9,36.6,mixed_forest,HEAVY_RAIN,97.7
TMB-HFR,2024-02-01,27.97,240.0,82.1,55.6,15.5,33.9,mixed_forest,NONE,96.5
TMB-HFR,2024-03-01,28.02,185.8,79.4,58.7,19.5,33.4,mixed_forest,NONE,96.8
TMB-HFR,2024-04-01,28.66,120.8,77.0,54.1,14.8,25.6,mixed_forest,NONE,100.0
TMB-HFR,2024-05-01,28.86,118.5,73.3,49.0,10.6,23.1,mixed_forest,NONE,97.7
TMB-HFR,2024-06-01,27.02,81.1,70.2,45.5,11.8,25.4,mixed_forest,NONE,96.9
TMB-HFR,2024-07-01,27.09,79.0,68.4,43.3,17.4,25.9,mixed_forest,NONE,94.7
TMB-HFR,2024-08-01,25.01,43.8,67.9,46.2,15.8,42.5,mixed_forest,NONE,93.1
TMB-HFR,2024-09-01,24.47,104.1,71.6,54.0,12.2,26.6,mixed_forest,NONE,96.6
TMB-HFR,2024-10-01,25.12,184.5,76.9,45.1,25.0,27.6,mixed_forest,HEAVY_RAIN,97.7
TMB-HFR,2024-11-01,25.83,199.3,80.4,52.6,18.2,34.8,mixed_forest,HEAVY_RAIN,95.1
TMB-HFR,2024-12-01,24.6,278.1,86.6,57.5,14.6,35.7,mixed_forest,HEAVY_RAIN,95.5
TMB-HFR,2025-01-01,26.14,225.7,80.4,62.4,18.2,27.9,mixed_forest,HEAVY_RAIN,99.8
TMB-HFR,2025-02-01,27.4,239.2,86.5,63.9,11.9,34.9,mixed_forest,NONE,98.8
TMB-HFR,2025-03-01,28.81,200.8,79.9,58.0,17.2,23.3,mixed_forest,NONE,95.2
TMB-HFR,2025-04-01,28.84,117.6,79.0,52.9,7.7,34.2,mixed_forest,NONE,100.0
TMB-HFR,2025-05-01,27.6,117.4,77.7,52.6,11.0,26.2,mixed_forest,NONE,96.5
TMB-HFR,2025-06-01,27.47,88.6,71.3,45.9,10.4,21.3,mixed_forest,NONE,97.0
TMB-HQL,2019-01-01,25.61,316.0,83.6,77.5,41.1,39.1,durian_orchard,NONE,96.9
TMB-HQL,2019-02-01,27.33,315.4,87.8,75.0,35.0,43.8,durian_orchard,NONE,89.8
TMB-HQL,2019-03-01,27.32,266.4,76.7,72.6,39.0,34.3,durian_orchard,NONE,94.6
TMB-HQL,2019-04-01,27.97,209.1,77.2,67.4,35.9,31.6,durian_orchard,NONE,100.0
TMB-HQL,2019-05-01,27.7,152.1,74.7,68.7,36.4,44.9,durian_orchard,NONE,100.0
TMB-HQL,2019-06-01,27.27,104.9,66.8,70.2,31.7,20.2,durian_orchard,NONE,97.0
TMB-HQL,2019-07-01,27.48,84.3,68.7,65.7,34.5,43.8,durian_orchard,NONE,98.5
TMB-HQL,2019-08-01,24.73,135.4,70.5,65.4,45.3,37.7,durian_orchard,NONE,94.0
TMB-HQL,2019-09-01,24.62,110.7,71.3,70.9,27.7,35.6,durian_orchard,NONE,96.6
TMB-HQL,2019-10-01,24.21,152.5,68.5,76.3,35.2,33.5,durian_orchard,NONE,95.4
TMB-HQL,2019-11-01,25.34,210.6,83.5,73.5,32.2,32.8,durian_orchard,NONE,94.5
TMB-HQL,2019-12-01,25.92,294.2,80.1,76.4,25.9,35.6,durian_orchard,NONE,96.2
TMB-HQL,2020-01-01,26.71,305.9,83.7,73.9,33.0,28.9,durian_orchard,NONE,100.0
TMB-HQL,2020-02-01,27.04,312.9,78.6,75.9,36.6,29.3,durian_orchard,NONE,91.4
TMB-HQL,2020-03-01,28.06,220.4,81.1,75.7,40.4,35.5,durian_orchard,NONE,93.8
TMB-HQL,2020-04-01,29.08,178.5,76.8,73.7,35.9,37.8,durian_orchard,NONE,99.0
TMB-HQL,2020-05-01,27.75,118.1,76.2,72.4,33.9,25.6,durian_orchard,NONE,96.7
TMB-HQL,2020-06-01,27.81,107.8,68.3,64.4,46.8,35.0,durian_orchard,NONE,94.6
TMB-HQL,2020-07-01,26.39,69.2,69.7,66.6,37.3,39.5,durian_orchard,NONE,96.7
TMB-HQL,2020-08-01,25.65,78.0,72.0,66.3,41.4,38.4,durian_orchard,NONE,95.8
TMB-HQL,2020-09-01,25.35,163.8,78.6,68.5,32.5,29.8,durian_orchard,NONE,93.9
TMB-HQL,2020-10-01,24.98,212.0,82.6,78.1,35.3,43.0,durian_orchard,NONE,100.0
TMB-HQL,2020-11-01,24.55,269.7,82.5,71.1,34.8,30.8,durian_orchard,NONE,95.9
TMB-HQL,2020-12-01,25.65,289.3,80.8,76.1,28.3,38.2,durian_orchard,NONE,90.3
TMB-HQL,2021-01-01,26.19,333.5,86.7,86.2,24.0,41.3,durian_orchard,HEAVY_RAIN,96.5
TMB-HQL,2021-02-01,26.62,282.7,85.3,78.4,25.8,32.4,durian_orchard,NONE,97.3
TMB-HQL,2021-03-01,27.65,274.0,79.0,80.6,33.2,21.7,durian_orchard,NONE,96.9
TMB-HQL,2021-04-01,26.89,211.7,75.6,79.0,28.7,31.1,durian_orchard,NONE,91.9
TMB-HQL,2021-05-01,27.29,168.0,68.9,65.8,35.4,43.7,durian_orchard,NONE,99.1
TMB-HQL,2021-06-01,26.73,116.8,75.3,68.7,41.0,36.8,durian_orchard,NONE,92.3
TMB-HQL,2021-07-01,26.54,80.1,61.8,59.0,33.3,33.8,durian_orchard,NONE,100.0
TMB-HQL,2021-08-01,25.68,105.9,72.5,65.8,37.7,37.4,durian_orchard,NONE,93.9
TMB-HQL,2021-09-01,24.83,109.3,71.8,66.9,36.8,22.3,durian_orchard,NONE,98.2
TMB-HQL,2021-10-01,24.41,199.4,68.3,75.2,38.7,40.2,durian_orchard,NONE,92.8
TMB-HQL,2021-11-01,24.67,224.9,74.4,68.3,37.9,30.6,durian_orchard,NONE,98.1
TMB-HQL,2021-12-01,25.52,269.5,86.1,80.8,34.1,34.1,durian_orchard,NONE,99.4
TMB-HQL,2022-01-01,26.28,327.9,88.8,78.7,41.2,26.2,durian_orchard,NONE,98.9
TMB-HQL,2022-02-01,28.18,281.8,83.6,78.6,39.6,27.5,durian_orchard,NONE,97.4
TMB-HQL,2022-03-01,28.01,257.1,81.3,75.8,35.4,40.3,durian_orchard,NONE,93.2
TMB-HQL,2022-04-01,28.01,202.4,76.1,67.8,31.0,39.8,durian_orchard,NONE,100.0
TMB-HQL,2022-05-01,27.79,149.4,73.1,65.8,30.5,38.2,durian_orchard,NONE,94.2
TMB-HQL,2022-06-01,27.59,82.1,68.5,64.1,48.0,18.6,durian_orchard,NONE,94.9
TMB-HQL,2022-07-01,26.21,82.9,65.7,65.7,33.3,29.2,durian_orchard,NONE,100.0
TMB-HQL,2022-08-01,25.4,124.6,70.3,72.7,33.4,31.1,durian_orchard,NONE,93.7
TMB-HQL,2022-09-01,24.8,138.8,71.0,77.5,40.9,44.5,durian_orchard,NONE,97.4
TMB-HQL,2022-10-01,24.39,186.7,81.1,75.3,32.6,46.8,durian_orchard,NONE,91.6
TMB-HQL,2022-11-01,25.29,259.8,83.8,77.7,25.3,40.8,durian_orchard,NONE,100.0
TMB-HQL,2022-12-01,25.54,284.9,82.9,76.9,46.3,38.5,durian_orchard,NONE,100.0
TMB-HQL,2023-01-01,26.13,336.8,84.7,84.9,34.2,31.8,durian_orchard,HEAVY_RAIN,97.8
TMB-HQL,2023-02-01,26.76,305.1,79.5,78.9,32.7,39.8,durian_orchard,HEAVY_RAIN,92.9
TMB-HQL,2023-03-01,27.53,242.0,79.5,73.5,37.6,44.6,durian_orchard,NONE,98.6
TMB-HQL,2023-04-01,28.61,207.0,82.0,65.1,32.6,29.0,durian_orchard,NONE,95.5
TMB-HQL,2023-05-01,28.22,120.2,69.9,69.2,34.9,19.2,durian_orchard,NONE,89.9
TMB-HQL,2023-06-01,27.78,140.6,68.3,65.9,33.7,36.0,durian_orchard,NONE,96.2
TMB-HQL,2023-07-01,26.23,66.3,65.2,67.3,29.6,26.4,durian_orchard,NONE,100.0
TMB-HQL,2023-08-01,26.13,107.5,62.3,63.6,46.0,26.1,durian_orchard,NONE,95.9
TMB-HQL,2023-09-01,24.16,158.0,74.9,63.9,39.4,34.8,durian_orchard,NONE,94.1
TMB-HQL,2023-10-01,24.53,221.2,75.9,74.9,31.5,42.9,durian_orchard,NONE,95.3
TMB-HQL,2023-11-01,25.25,233.9,81.1,80.1,30.4,31.5,durian_orchard,NONE,94.9
TMB-HQL,2023-12-01,25.57,318.9,84.4,79.3,36.7,29.4,durian_orchard,HEAVY_RAIN,94.3
TMB-HQL,2024-01-01,27.64,356.1,78.8,85.3,32.5,58.7,durian_orchard,HEAVY_RAIN,93.5
TMB-HQL,2024-02-01,26.77,288.9,84.3,85.2,26.5,33.5,durian_orchard,NONE,97.0
TMB-HQL,2024-03-01,28.75,254.7,79.8,75.8,29.3,31.2,durian_orchard,NONE,93.3
TMB-HQL,2024-04-01,28.37,194.0,73.1,70.9,30.5,40.7,durian_orchard,NONE,94.4
TMB-HQL,2024-05-01,28.43,114.4,72.1,65.2,36.5,35.2,durian_orchard,NONE,89.6
TMB-HQL,2024-06-01,28.34,94.4,63.6,66.2,33.7,32.7,durian_orchard,NONE,100.0
TMB-HQL,2024-07-01,26.72,67.5,72.1,65.3,35.9,45.1,durian_orchard,NONE,100.0
TMB-HQL,2024-08-01,25.17,126.6,69.2,64.5,45.1,26.3,durian_orchard,NONE,99.0
TMB-HQL,2024-09-01,25.37,124.9,74.1,67.4,34.8,36.6,durian_orchard,NONE,98.9
TMB-HQL,2024-10-01,24.99,178.8,78.6,74.7,36.8,18.9,durian_orchard,NONE,91.8
TMB-HQL,2024-11-01,24.41,230.7,85.2,81.4,31.2,25.3,durian_orchard,NONE,100.0
TMB-HQL,2024-12-01,25.18,276.8,82.3,73.3,32.1,43.1,durian_orchard,NONE,93.3
TMB-HQL,2025-01-01,26.15,309.9,89.1,88.1,34.5,37.5,durian_orchard,NONE,96.2
TMB-HQL,2025-02-01,27.75,280.4,83.3,76.3,33.6,27.7,durian_orchard,NONE,100.0
TMB-HQL,2025-03-01,27.18,245.8,81.0,76.0,42.9,35.8,durian_orchard,NONE,100.0
TMB-HQL,2025-04-01,28.05,223.7,77.7,72.8,40.0,45.6,durian_orchard,NONE,99.0
TMB-HQL,2025-05-01,27.86,152.0,73.8,61.1,32.6,42.8,durian_orchard,NONE,92.7
TMB-HQL,2025-06-01,27.88,119.0,75.7,64.6,28.3,37.6,durian_orchard,NONE,93.0
TMB-HVD,2019-01-01,25.02,244.1,84.9,78.9,7.5,7.7,mixed_forest,NONE,99.4
TMB-HVD,2019-02-01,25.2,230.6,83.0,74.3,8.8,15.5,mixed_forest,NONE,99.3
TMB-HVD,2019-03-01,26.61,168.9,82.6,65.1,0.0,25.8,mixed_forest,NONE,94.3
TMB-HVD,2019-04-01,26.64,149.7,77.3,66.4,8.5,12.2,mixed_forest,NONE,94.6
TMB-HVD,2019-05-01,27.17,97.4,75.0,67.9,12.2,5.9,mixed_forest,NONE,93.0
TMB-HVD,2019-06-01,26.73,72.5,70.9,59.1,10.1,10.2,mixed_forest,NONE,97.7
TMB-HVD,2019-07-01,25.48,53.2,68.0,59.7,5.0,12.1,mixed_forest,NONE,90.9
TMB-HVD,2019-08-01,24.7,42.6,63.8,60.4,0.5,9.7,mixed_forest,NONE,91.2
TMB-HVD,2019-09-01,23.42,160.8,73.5,66.7,0.9,20.4,mixed_forest,NONE,93.7
TMB-HVD,2019-10-01,24.12,180.2,78.3,68.6,6.5,16.2,mixed_forest,NONE,98.4
TMB-HVD,2019-11-01,23.19,177.3,82.3,76.1,6.7,22.6,mixed_forest,NONE,100.0
TMB-HVD,2019-12-01,23.94,240.1,85.3,78.1,9.0,9.9,mixed_forest,NONE,98.6
TMB-HVD,2020-01-01,25.54,214.6,85.4,73.3,17.8,19.5,mixed_forest,NONE,95.5
TMB-HVD,2020-02-01,26.3,242.0,83.1,67.9,0.0,7.2,mixed_forest,NONE,92.8
